zone_pct,htf_rule,rr1,rr2,score_threshold,sl_method,tp2_enabled,use_htf_filter,num_trades,round_trips,win_rate,total_pnl_pct,profit_factor,cagr_pct,max_dd_pct,positive_years,years_present,years
0.3,4h,1.0,2.0,4,Swing,False,True,611,611,53.682487725040914,-1.1214534579378193,0.9383577552374329,-0.2417314416284344,-3.6348274078125504,1,5,4.659822039698836
0.3,4h,1.0,2.0,4,Swing,False,False,1887,1887,46.74085850556439,-15.223392205968404,0.74935783766873,-3.482069049951786,-17.306383214087457,0,5,4.659822039698836
0.3,4h,1.0,2.0,4,ATR,True,True,979,618,63.12563840653729,2.0703852478842757,1.1142346427927547,0.44073714392962593,-1.5573731777364568,3,5,4.659822039698836
0.3,4h,1.0,2.0,4,ATR,True,False,2859,1920,55.194123819517316,-15.486237961939835,0.7615654952773591,-3.5463663941998957,-15.88813048288243,0,5,4.659822039698836
0.3,4h,1.0,2.0,4,ATR,False,True,639,639,56.18153364632238,-0.38221802736795185,0.9755657598516622,-0.08214756488698072,-1.927072982996807,2,5,4.659822039698836
0.3,4h,1.0,2.0,4,ATR,False,False,1996,1996,48.14629258517034,-18.23654924559203,0.6844258072757444,-4.2287477955117225,-18.727228448424977,0,5,4.659822039698836
0.3,4h,1.5,3.0,4,Swing,True,True,805,552,51.18012422360248,2.246850558969175,1.0961313097441883,0.4779767864306672,-1.8569590601582042,3,5,4.659822039698836
0.3,4h,1.5,3.0,4,Swing,True,False,2051,1475,44.56362749878108,-11.538357237499262,0.8281974859497463,-2.596716355269302,-13.449641917973345,0,5,4.659822039698836
0.3,4h,1.5,3.0,4,Swing,False,True,599,599,44.90818030050083,0.30384933355937394,1.0136974290433762,0.06512854513232025,-2.2875229351987527,3,5,4.659822039698836
0.3,4h,1.5,3.0,4,Swing,False,False,1796,1796,37.47216035634744,-14.705663760783663,0.7932622839996879,-3.3558788398051154,-16.885974776671297,1,5,4.659822039698836
0.3,4h,1.5,3.0,4,ATR,True,True,875,590,53.714285714285715,2.6054831133190204,1.1226685376039929,0.5535040861018192,-1.1487252632483136,4,5,4.659822039698836
0.3,4h,1.5,3.0,4,ATR,True,False,2469,1777,45.443499392466585,-16.594540272025426,0.7666736866237363,-3.8192191770996864,-17.16545218924912,0,5,4.659822039698836
